Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Oranges,SN,Singapore,2002,Total Distribution,44000
Oranges,SP,Spain,2002,Total Distribution,0
Oranges,SZ,Switzerland,2002,Total Distribution,60000
Oranges,TC,United Arab Emirates,2002,Total Distribution,40000
Oranges,TU,Turkey,2002,Total Distribution,1291000
Oranges,UP,Ukraine,2002,Total Distribution,50000
Oranges,VM,Vietnam,2002,Total Distribution,500000
Oranges,AR,Argentina,2003,Total Distribution,750000
Oranges,AS,Australia,2003,Total Distribution,465000
Oranges,BG,Bangladesh,2003,Total Distribution,50000
Oranges,BR,Brazil,2003,Total Distribution,19054000
Oranges,CA,Canada,2003,Total Distribution,216000
Oranges,CH,China,2003,Total Distribution,4089000
Oranges,CS,Costa Rica,2003,Total Distribution,385000
Oranges,CU,Cuba,2003,Total Distribution,398000
Oranges,CY,Cyprus,2003,Total Distribution,0
Oranges,E4,European Union,2003,Total Distribution,6664000
Oranges,EG,Egypt,2003,Total Distribution,1850000
Oranges,GR,Greece,2003,Total Distribution,0
Oranges,GT,Guatemala,2003,Total Distribution,170000
Oranges,HK,Hong Kong,2003,Total Distribution,174000
Oranges,IR,Iran,2003,Total Distribution,0
Oranges,IS,Israel,2003,Total Distribution,133000
Oranges,IT,Italy,2003,Total Distribution,0
Oranges,IZ,Iraq,2003,Total Distribution,201000
Oranges,JA,Japan,2003,Total Distribution,125000
Oranges,KS,"Korea, South",2003,Total Distribution,155000
Oranges,MO,Morocco,2003,Total Distribution,705000
Oranges,MX,Mexico,2003,Total Distribution,3919000
Oranges,MY,Malaysia,2003,Total Distribution,112000
Oranges,MZ,Mozambique,2003,Total Distribution,67000
Oranges,NO,Norway,2003,Total Distribution,39000
Oranges,RS,Russia,2003,Total Distribution,384000
Oranges,SA,Saudi Arabia,2003,Total Distribution,60000
Oranges,SF,South Africa,2003,Total Distribution,1121000
Oranges,SN,Singapore,2003,Total Distribution,38000
Oranges,SP,Spain,2003,Total Distribution,0
Oranges,SZ,Switzerland,2003,Total Distribution,65000
Oranges,TC,United Arab Emirates,2003,Total Distribution,40000
Oranges,TU,Turkey,2003,Total Distribution,1280000
Oranges,UP,Ukraine,2003,Total Distribution,53000
Oranges,VM,Vietnam,2003,Total Distribution,548000
Oranges,AR,Argentina,2004,Total Distribution,770000
Oranges,AS,Australia,2004,Total Distribution,560000
Oranges,BG,Bangladesh,2004,Total Distribution,29000
Oranges,BR,Brazil,2004,Total Distribution,16565000
Oranges,CA,Canada,2004,Total Distribution,225000
Oranges,CH,China,2004,Total Distribution,4298000
Oranges,CS,Costa Rica,2004,Total Distribution,459000
Oranges,CU,Cuba,2004,Total Distribution,200000
Oranges,CY,Cyprus,2004,Total Distribution,0
Oranges,E4,European Union,2004,Total Distribution,6798000
Oranges,EG,Egypt,2004,Total Distribution,1940000
Oranges,GR,Greece,2004,Total Distribution,0
Oranges,GT,Guatemala,2004,Total Distribution,187000
Oranges,HK,Hong Kong,2004,Total Distribution,164000
Oranges,IR,Iran,2004,Total Distribution,0
Oranges,IS,Israel,2004,Total Distribution,172000
Oranges,IT,Italy,2004,Total Distribution,0
Oranges,IZ,Iraq,2004,Total Distribution,95000
Oranges,JA,Japan,2004,Total Distribution,133000
Oranges,KS,"Korea, South",2004,Total Distribution,124000
Oranges,MO,Morocco,2004,Total Distribution,813000
Oranges,MX,Mexico,2004,Total Distribution,4025000
Oranges,MY,Malaysia,2004,Total Distribution,118000
Oranges,MZ,Mozambique,2004,Total Distribution,18000
Oranges,NO,Norway,2004,Total Distribution,31000
Oranges,RS,Russia,2004,Total Distribution,400000
Oranges,SA,Saudi Arabia,2004,Total Distribution,56000
Oranges,SF,South Africa,2004,Total Distribution,1046000
Oranges,SN,Singapore,2004,Total Distribution,40000
Oranges,SP,Spain,2004,Total Distribution,0
Oranges,SZ,Switzerland,2004,Total Distribution,59000
Oranges,TC,United Arab Emirates,2004,Total Distribution,78000
Oranges,TU,Turkey,2004,Total Distribution,1354000
Oranges,UP,Ukraine,2004,Total Distribution,94000
Oranges,VM,Vietnam,2004,Total Distribution,615000
Oranges,AR,Argentina,2005,Total Distribution,840000
Oranges,AS,Australia,2005,Total Distribution,485000
Oranges,BG,Bangladesh,2005,Total Distribution,45000
Oranges,BR,Brazil,2005,Total Distribution,17994000
Oranges,CA,Canada,2005,Total Distribution,208000
Oranges,CH,China,2005,Total Distribution,4514000
Oranges,CS,Costa Rica,2005,Total Distribution,415000
Oranges,CU,Cuba,2005,Total Distribution,250000
Oranges,CY,Cyprus,2005,Total Distribution,0
Oranges,E4,European Union,2005,Total Distribution,7805000
Oranges,EG,Egypt,2005,Total Distribution,2120000
Oranges,GR,Greece,2005,Total Distribution,0
Oranges,GT,Guatemala,2005,Total Distribution,186000
Oranges,HK,Hong Kong,2005,Total Distribution,175000
Oranges,IR,Iran,2005,Total Distribution,0
Oranges,IS,Israel,2005,Total Distribution,144000
Oranges,IT,Italy,2005,Total Distribution,0
Oranges,IZ,Iraq,2005,Total Distribution,118000
Oranges,JA,Japan,2005,Total Distribution,128000
Oranges,KS,"Korea, South",2005,Total Distribution,123000
Oranges,MO,Morocco,2005,Total Distribution,784000
Oranges,MX,Mexico,2005,Total Distribution,4182000
Oranges,MY,Malaysia,2005,Total Distribution,134000
Oranges,MZ,Mozambique,2005,Total Distribution,57000
Oranges,NO,Norway,2005,Total Distribution,37000
Oranges,RS,Russia,2005,Total Distribution,487000
Oranges,SA,Saudi Arabia,2005,Total Distribution,142000
Oranges,SF,South Africa,2005,Total Distribution,1167000
Oranges,SN,Singapore,2005,Total Distribution,41000
Oranges,SP,Spain,2005,Total Distribution,0
Oranges,SZ,Switzerland,2005,Total Distribution,63000
Oranges,TC,United Arab Emirates,2005,Total Distribution,95000
Oranges,TU,Turkey,2005,Total Distribution,1484000
Oranges,UP,Ukraine,2005,Total Distribution,137000
Oranges,VM,Vietnam,2005,Total Distribution,645000
Oranges,AR,Argentina,2006,Total Distribution,991000
Oranges,AS,Australia,2006,Total Distribution,433000
Oranges,BG,Bangladesh,2006,Total Distribution,30000
Oranges,BR,Brazil,2006,Total Distribution,18484000
Oranges,CA,Canada,2006,Total Distribution,170000
Oranges,CH,China,2006,Total Distribution,4836000
Oranges,CS,Costa Rica,2006,Total Distribution,424000
Oranges,CU,Cuba,2006,Total Distribution,0
Oranges,CY,Cyprus,2006,Total Distribution,0
Oranges,E4,European Union,2006,Total Distribution,7528000
Oranges,EG,Egypt,2006,Total Distribution,2054000
Oranges,GR,Greece,2006,Total Distribution,0
Oranges,GT,Guatemala,2006,Total Distribution,192000
Oranges,HK,Hong Kong,2006,Total Distribution,144000
Oranges,HR,Croatia,2006,Total Distribution,0
Oranges,IR,Iran,2006,Total Distribution,0
Oranges,IS,Israel,2006,Total Distribution,188000
Oranges,IT,Italy,2006,Total Distribution,0
Oranges,IZ,Iraq,2006,Total Distribution,88000
Oranges,JA,Japan,2006,Total Distribution,100000
Oranges,KS,"Korea, South",2006,Total Distribution,78000
Oranges,MO,Morocco,2006,Total Distribution,721000
Oranges,MX,Mexico,2006,Total Distribution,4266000
Oranges,MY,Malaysia,2006,Total Distribution,103000
Oranges,MZ,Mozambique,2006,Total Distribution,72000
Oranges,NO,Norway,2006,Total Distribution,41000
Oranges,RB,Serbia,2006,Total Distribution,0
Oranges,RS,Russia,2006,Total Distribution,500000
Oranges,SA,Saudi Arabia,2006,Total Distribution,270000
Oranges,SF,South Africa,2006,Total Distribution,1412000
Oranges,SN,Singapore,2006,Total Distribution,41000
Oranges,SP,Spain,2006,Total Distribution,0
Oranges,SZ,Switzerland,2006,Total Distribution,63000
Oranges,TC,United Arab Emirates,2006,Total Distribution,85000
Oranges,TU,Turkey,2006,Total Distribution,1601000
Oranges,UP,Ukraine,2006,Total Distribution,156000
Oranges,VM,Vietnam,2006,Total Distribution,640000
Oranges,AR,Argentina,2007,Total Distribution,942000
Oranges,AS,Australia,2007,Total Distribution,420000
Oranges,BG,Bangladesh,2007,Total Distribution,38000
Oranges,BR,Brazil,2007,Total Distribution,16851000
Oranges,CA,Canada,2007,Total Distribution,214000
Oranges,CH,China,2007,Total Distribution,5512000
Oranges,CS,Costa Rica,2007,Total Distribution,349000
Oranges,CU,Cuba,2007,Total Distribution,0
Oranges,CY,Cyprus,2007,Total Distribution,0
Oranges,E4,European Union,2007,Total Distribution,7532000
Oranges,EG,Egypt,2007,Total Distribution,2138000
Oranges,GR,Greece,2007,Total Distribution,0
Oranges,GT,Guatemala,2007,Total Distribution,180000
Oranges,HK,Hong Kong,2007,Total Distribution,177000
Oranges,HR,Croatia,2007,Total Distribution,0
Oranges,IR,Iran,2007,Total Distribution,0
Oranges,IS,Israel,2007,Total Distribution,125000
Oranges,IT,Italy,2007,Total Distribution,0
Oranges,IZ,Iraq,2007,Total Distribution,101000
Oranges,JA,Japan,2007,Total Distribution,108000
Oranges,KS,"Korea, South",2007,Total Distribution,112000
Oranges,MO,Morocco,2007,Total Distribution,732000
Oranges,MX,Mexico,2007,Total Distribution,4323000
Oranges,MY,Malaysia,2007,Total Distribution,129000
Oranges,MZ,Mozambique,2007,Total Distribution,68000
Oranges,NO,Norway,2007,Total Distribution,40000
Oranges,RB,Serbia,2007,Total Distribution,0
Oranges,RS,Russia,2007,Total Distribution,517000
Oranges,SA,Saudi Arabia,2007,Total Distribution,280000
Oranges,SF,South Africa,2007,Total Distribution,1533000
Oranges,SN,Singapore,2007,Total Distribution,40000
Oranges,SP,Spain,2007,Total Distribution,0
Oranges,SZ,Switzerland,2007,Total Distribution,62000
Oranges,TC,United Arab Emirates,2007,Total Distribution,106000
Oranges,TU,Turkey,2007,Total Distribution,1457000
Oranges,UP,Ukraine,2007,Total Distribution,152000
Oranges,VM,Vietnam,2007,Total Distribution,703000
Oranges,AR,Argentina,2008,Total Distribution,901000
Oranges,AS,Australia,2008,Total Distribution,446000
Oranges,BG,Bangladesh,2008,Total Distribution,41000
Oranges,BR,Brazil,2008,Total Distribution,17017000
Oranges,CA,Canada,2008,Total Distribution,177000
Oranges,CH,China,2008,Total Distribution,6066000
Oranges,CS,Costa Rica,2008,Total Distribution,402000
Oranges,CU,Cuba,2008,Total Distribution,0
Oranges,CY,Cyprus,2008,Total Distribution,0
Oranges,E4,European Union,2008,Total Distribution,7376000
Oranges,EG,Egypt,2008,Total Distribution,2372000
Oranges,GR,Greece,2008,Total Distribution,0
Oranges,GT,Guatemala,2008,Total Distribution,175000
Oranges,HK,Hong Kong,2008,Total Distribution,176000
Oranges,HR,Croatia,2008,Total Distribution,0
Oranges,IR,Iran,2008,Total Distribution,0
Oranges,IS,Israel,2008,Total Distribution,155000
Oranges,IT,Italy,2008,Total Distribution,0
Oranges,IZ,Iraq,2008,Total Distribution,159000
Oranges,JA,Japan,2008,Total Distribution,102000
Oranges,KS,"Korea, South",2008,Total Distribution,71000
Oranges,MO,Morocco,2008,Total Distribution,790000
Oranges,MX,Mexico,2008,Total Distribution,4206000
Oranges,MY,Malaysia,2008,Total Distribution,128000
Oranges,MZ,Mozambique,2008,Total Distribution,60000
Oranges,NO,Norway,2008,Total Distribution,38000
Oranges,RB,Serbia,2008,Total Distribution,0
Oranges,RS,Russia,2008,Total Distribution,436000
Oranges,SA,Saudi Arabia,2008,Total Distribution,270000
Oranges,SF,South Africa,2008,Total Distribution,1447000
Oranges,SN,Singapore,2008,Total Distribution,42000
Oranges,SP,Spain,2008,Total Distribution,0
Oranges,SZ,Switzerland,2008,Total Distribution,61000
Oranges,TC,United Arab Emirates,2008,Total Distribution,172000
Oranges,TU,Turkey,2008,Total Distribution,1471000
Oranges,UP,Ukraine,2008,Total Distribution,118000
Oranges,VM,Vietnam,2008,Total Distribution,737000
Oranges,AR,Argentina,2009,Total Distribution,771000
Oranges,AS,Australia,2009,Total Distribution,396000
Oranges,BG,Bangladesh,2009,Total Distribution,56000
Oranges,BR,Brazil,2009,Total Distribution,15839000
Oranges,CA,Canada,2009,Total Distribution,204000
Oranges,CH,China,2009,Total Distribution,6580000
Oranges,CS,Costa Rica,2009,Total Distribution,456000
Oranges,CU,Cuba,2009,Total Distribution,0
Oranges,CY,Cyprus,2009,Total Distribution,0
Oranges,E4,European Union,2009,Total Distribution,7203000
Oranges,EG,Egypt,2009,Total Distribution,2401000
Oranges,GR,Greece,2009,Total Distribution,0
Oranges,GT,Guatemala,2009,Total Distribution,172000
Oranges,HK,Hong Kong,2009,Total Distribution,193000
Oranges,HR,Croatia,2009,Total Distribution,0
Oranges,IR,Iran,2009,Total Distribution,0
Oranges,IS,Israel,2009,Total Distribution,148000
Oranges,IT,Italy,2009,Total Distribution,0
Oranges,IZ,Iraq,2009,Total Distribution,172000
Oranges,JA,Japan,2009,Total Distribution,110000
Oranges,KS,"Korea, South",2009,Total Distribution,108000
Oranges,MO,Morocco,2009,Total Distribution,823000
Oranges,MX,Mexico,2009,Total Distribution,4073000
Oranges,MY,Malaysia,2009,Total Distribution,134000
Oranges,MZ,Mozambique,2009,Total Distribution,75000
Oranges,NO,Norway,2009,Total Distribution,37000
Oranges,RB,Serbia,2009,Total Distribution,0
Oranges,RS,Russia,2009,Total Distribution,478000
Oranges,SA,Saudi Arabia,2009,Total Distribution,302000
Oranges,SF,South Africa,2009,Total Distribution,1460000
Oranges,SN,Singapore,2009,Total Distribution,41000
Oranges,SP,Spain,2009,Total Distribution,0
Oranges,SZ,Switzerland,2009,Total Distribution,64000
Oranges,TC,United Arab Emirates,2009,Total Distribution,182000
Oranges,TU,Turkey,2009,Total Distribution,1718000
Oranges,UP,Ukraine,2009,Total Distribution,121000
Oranges,VM,Vietnam,2009,Total Distribution,750000
Oranges,AR,Argentina,2010,Total Distribution,851000
Oranges,AS,Australia,2010,Total Distribution,335000
Oranges,BG,Bangladesh,2010,Total Distribution,82000
Oranges,BR,Brazil,2010,Total Distribution,22617000
Oranges,CA,Canada,2010,Total Distribution,211000
Oranges,CH,China,2010,Total Distribution,5999000
Oranges,CS,Costa Rica,2010,Total Distribution,428000
Oranges,CU,Cuba,2010,Total Distribution,0
Oranges,CY,Cyprus,2010,Total Distribution,0
Oranges,E4,European Union,2010,Total Distribution,6998000
Oranges,EG,Egypt,2010,Total Distribution,2430000
Oranges,GR,Greece,2010,Total Distribution,0
Oranges,GT,Guatemala,2010,Total Distribution,194000
Oranges,HK,Hong Kong,2010,Total Distribution,200000
Oranges,HR,Croatia,2010,Total Distribution,0
Oranges,IR,Iran,2010,Total Distribution,0
Oranges,IS,Israel,2010,Total Distribution,100000
Oranges,IT,Italy,2010,Total Distribution,0
Oranges,IZ,Iraq,2010,Total Distribution,222000
Oranges,JA,Japan,2010,Total Distribution,125000
Oranges,KS,"Korea, South",2010,Total Distribution,142000
Oranges,MO,Morocco,2010,Total Distribution,904000
Oranges,MX,Mexico,2010,Total Distribution,4103000
Oranges,MY,Malaysia,2010,Total Distribution,109000
Oranges,MZ,Mozambique,2010,Total Distribution,54000
Oranges,NO,Norway,2010,Total Distribution,37000
Oranges,RB,Serbia,2010,Total Distribution,0
Oranges,RS,Russia,2010,Total Distribution,573000
Oranges,SA,Saudi Arabia,2010,Total Distribution,312000
Oranges,SF,South Africa,2010,Total Distribution,1429000
Oranges,SN,Singapore,2010,Total Distribution,43000
Oranges,SP,Spain,2010,Total Distribution,0
Oranges,SZ,Switzerland,2010,Total Distribution,64000
Oranges,TC,United Arab Emirates,2010,Total Distribution,167000
Oranges,TU,Turkey,2010,Total Distribution,1754000
Oranges,UP,Ukraine,2010,Total Distribution,140000
Oranges,VM,Vietnam,2010,Total Distribution,764000
Oranges,AR,Argentina,2011,Total Distribution,565000
Oranges,AS,Australia,2011,Total Distribution,408000
Oranges,BG,Bangladesh,2011,Total Distribution,89000
Oranges,BR,Brazil,2011,Total Distribution,20495000
Oranges,CA,Canada,2011,Total Distribution,190000
Oranges,CH,China,2011,Total Distribution,6998000
Oranges,CS,Costa Rica,2011,Total Distribution,461000
Oranges,CU,Cuba,2011,Total Distribution,0
Oranges,CY,Cyprus,2011,Total Distribution,0
Oranges,E4,European Union,2011,Total Distribution,6871000
Oranges,EG,Egypt,2011,Total Distribution,2350000
Oranges,GR,Greece,2011,Total Distribution,0
Oranges,GT,Guatemala,2011,Total Distribution,214000
Oranges,HK,Hong Kong,2011,Total Distribution,188000
Oranges,HR,Croatia,2011,Total Distribution,0
Oranges,IR,Iran,2011,Total Distribution,0
Oranges,IS,Israel,2011,Total Distribution,116000
Oranges,IT,Italy,2011,Total Distribution,0
Oranges,IZ,Iraq,2011,Total Distribution,287000
Oranges,JA,Japan,2011,Total Distribution,133000
Oranges,KS,"Korea, South",2011,Total Distribution,173000
Oranges,MO,Morocco,2011,Total Distribution,850000
Oranges,MX,Mexico,2011,Total Distribution,3701000
Oranges,MY,Malaysia,2011,Total Distribution,119000
Oranges,MZ,Mozambique,2011,Total Distribution,70000
Oranges,NO,Norway,2011,Total Distribution,36000
Oranges,RB,Serbia,2011,Total Distribution,0
Oranges,RS,Russia,2011,Total Distribution,495000
Oranges,SA,Saudi Arabia,2011,Total Distribution,348000
Oranges,SF,South Africa,2011,Total Distribution,1466000
Oranges,SN,Singapore,2011,Total Distribution,44000
Oranges,SP,Spain,2011,Total Distribution,0
Oranges,SZ,Switzerland,2011,Total Distribution,62000
Oranges,TC,United Arab Emirates,2011,Total Distribution,196000
Oranges,TU,Turkey,2011,Total Distribution,1681000
Oranges,UP,Ukraine,2011,Total Distribution,122000
Oranges,VM,Vietnam,2011,Total Distribution,585000
Oranges,AR,Argentina,2012,Total Distribution,550000
Oranges,AS,Australia,2012,Total Distribution,455000
Oranges,BG,Bangladesh,2012,Total Distribution,90000
Oranges,BR,Brazil,2012,Total Distribution,16376000
Oranges,CA,Canada,2012,Total Distribution,199000
Oranges,CH,China,2012,Total Distribution,7088000
Oranges,CS,Costa Rica,2012,Total Distribution,403000
Oranges,CU,Cuba,2012,Total Distribution,0
Oranges,CY,Cyprus,2012,Total Distribution,0
Oranges,E4,European Union,2012,Total Distribution,6773000
Oranges,EG,Egypt,2012,Total Distribution,2450000
Oranges,GR,Greece,2012,Total Distribution,0
Oranges,GT,Guatemala,2012,Total Distribution,203000
Oranges,HK,Hong Kong,2012,Total Distribution,217000
Oranges,HR,Croatia,2012,Total Distribution,0
Oranges,IR,Iran,2012,Total Distribution,0
Oranges,IS,Israel,2012,Total Distribution,73000
Oranges,IT,Italy,2012,Total Distribution,0
